project,case_id,rna_file_id,rna_file_name,meth_file_id,meth_file_name
TCGA-LUAD,16d3c1c1-cf3a-44b6-b564-8ae5464b243d,bae11f13-84a4-4fe3-b9e4-9d48b74896af,da046621-2982-42dc-b54d-6c875ecb5368.rna_seq.augmented_star_gene_counts.tsv,cb99c929-7546-4ebc-908a-9da1f76b6615,f393eb69-7017-4b72-85b8-b258f4dc071a.methylation_array.sesame.level3betas.txt
TCGA-LUAD,16e64a1e-08b0-4c27-8c69-fa64551f8ca4,06a639d9-ade5-4cbb-91b0-a41449ce4f49,6531e137-3d23-44e7-af10-51e9cc517192.rna_seq.augmented_star_gene_counts.tsv,ca5e639a-e947-48ae-b218-7b15764e4090,536bfc51-f447-485f-9db6-4ff56fe8951f.methylation_array.sesame.level3betas.txt
TCGA-LUAD,17e09b0d-eab2-40ec-ae3c-be9ab63fcef0,b6a0d742-e7bc-4d67-8014-675e62f1ddd0,df3e51ff-63ad-45c2-ba71-676c5eb6b9e0.rna_seq.augmented_star_gene_counts.tsv,a13c34af-ec29-4c37-a19e-0a0b9d6b36a9,fa12fb27-04af-4e8b-b0a2-0e2e2c56c044.methylation_array.sesame.level3betas.txt
TCGA-LUAD,18478121-f1d1-4bdd-9511-8ab22f4a0660,169b5555-f64c-4bbd-9c07-af0c42ddb6aa,da145aec-4391-4fce-b5d0-bf91065b765e.rna_seq.augmented_star_gene_counts.tsv,ed21d591-7308-47db-8358-879c990a1945,25eeab89-90e2-4079-851b-3865cceb334c.methylation_array.sesame.level3betas.txt
TCGA-LUAD,193201a3-1447-47b1-bdf1-11ae0eb3b2f3,d2000aa0-a3c5-4155-8995-80ec5f4436e2,020a2284-03f3-4439-89bb-2292ebc3ecd2.rna_seq.augmented_star_gene_counts.tsv,b5dbc765-9f95-45c3-ac37-cc99ffffba56,5b8ea26b-d10a-4d1a-9fcb-0ca7da81da46.methylation_array.sesame.level3betas.txt
TCGA-LUAD,195a5afb-b79f-44d2-9d12-884487630c2b,e4988cad-67b9-41a6-9640-2226d6b7424a,050f4ef1-e774-490e-9450-8f2d473b1a21.rna_seq.augmented_star_gene_counts.tsv,d6244acf-5bb6-4d93-8028-0cf8c7418067,30a073c7-708f-4ae6-bd4e-3b3a58067c90.methylation_array.sesame.level3betas.txt
TCGA-LUAD,1b110eb4-a01d-4c50-ba18-77da4dedd549,932ccb56-ad41-40a0-9ab3-21f490c60af5,a7c58df0-fffc-4a80-85c4-2dab24b2edc2.rna_seq.augmented_star_gene_counts.tsv,08903226-0250-44d7-a171-957fd7a84dd3,eceddb0e-9695-4e07-93ac-5c38427db790.methylation_array.sesame.level3betas.txt
TCGA-LUAD,1b31cdb3-1837-49d6-a857-1830f8800299,8a884668-03c2-44bb-8ea0-5b0d0bc68aa4,c8e5ea6c-c6b1-4807-8d9f-b2e96154a1eb.rna_seq.augmented_star_gene_counts.tsv,b3315d2a-a740-412d-b3c8-3d043fdc845c,843ee035-4b34-4730-8e18-12dc95052f9b.methylation_array.sesame.level3betas.txt
TCGA-LUAD,1c339545-c08a-4a77-b8e9-a7e49e53853f,36e8195f-72b1-4d87-9be5-a487689aba5e,772dcecf-b53d-42e2-8161-f48030150aa0.rna_seq.augmented_star_gene_counts.tsv,592ae630-bcfd-462a-aa24-3f195411c1b1,c6e1e4bb-a61a-4cb3-ba9c-b7e0a7c9f094.methylation_array.sesame.level3betas.txt
TCGA-LUAD,1c58d9b8-17a2-4fc6-9898-fe6f47bd2c2a,b817c1a8-7e62-423e-b7e0-eb9136fe0455,73559b1e-ad93-432f-a7bb-c3946d4120d4.rna_seq.augmented_star_gene_counts.tsv,79c71d84-c186-430d-8c5f-07f37970fb85,87bc194f-3421-49ca-a9b3-5e6b448030fe.methylation_array.sesame.level3betas.txt
TCGA-LUAD,1d276b62-5e64-48fb-b2ce-5192b511fe37,62cdda72-a90e-49e7-9423-24540d696049,ed4e21ee-1471-479e-af75-72c91986787a.rna_seq.augmented_star_gene_counts.tsv,61a227ee-8a3d-4f4b-b5a9-41e11d36d878,5ea9dff6-ff76-4d66-ac4f-6f231e77330d.methylation_array.sesame.level3betas.txt
TCGA-LUAD,1d90c9f3-5025-4867-a2f0-e455b6a254fa,6bec00ac-81d0-4f29-bb4d-99102992914c,0326e97a-2ec7-4038-98f3-03d94962d869.rna_seq.augmented_star_gene_counts.tsv,09308bf5-c28e-409c-b35b-08947d469c2f,e3e963f8-8581-4bcc-9cc4-818b7b775418.methylation_array.sesame.level3betas.txt
TCGA-LUAD,1f0a5312-0590-4230-9da9-fd0cfe693586,eeacf4ac-09cf-41a8-8066-c38a173e61b4,73d96384-ebea-4467-8663-ada78336233c.rna_seq.augmented_star_gene_counts.tsv,3f54bfca-959f-4f90-93c9-f1690699d9fc,1c6d4890-5d48-4372-b14c-b58c0fe526ba.methylation_array.sesame.level3betas.txt
TCGA-LUAD,1f1df7ea-00b9-4432-86de-da773d1451e5,4b2e6f07-59e6-47c0-85ea-1e73f3354a01,27e24fc6-af40-4152-8424-a9d365c717d9.rna_seq.augmented_star_gene_counts.tsv,5fa05f88-7da5-46cc-aac3-db8a6766f598,40795d8c-ed2f-4020-8291-1273253f0645.methylation_array.sesame.level3betas.txt
TCGA-LUAD,1fc81cd4-fa89-4135-8c3c-027ffae82b05,23ab7447-ba7a-4947-bacf-2c0b209b38cf,e89ecf81-4892-48c8-be13-926f92d5ec97.rna_seq.augmented_star_gene_counts.tsv,f3987c5d-f346-4f2f-9f4f-b774327e77b0,e1828cf1-3237-48f1-9605-527231455dfc.methylation_array.sesame.level3betas.txt
TCGA-LUAD,202e5df9-69f2-432c-a59d-cc5aa176e973,c7ee3fa6-4a2f-4824-a098-91ce6c1223c3,a4f3f3fa-b161-402b-bc1a-1dddd6be8097.rna_seq.augmented_star_gene_counts.tsv,034ddf29-0552-44b9-97b4-b9a9a38b6ca0,e79afe4a-d19b-4d11-8c08-ebcebb962d9c.methylation_array.sesame.level3betas.txt
TCGA-LUAD,205759a6-6391-491b-9857-0080c3a5871e,f93cc1fb-b3d9-4b1e-94bf-54e40b505b34,bcb20e91-2931-4694-8268-686aee414fe7.rna_seq.augmented_star_gene_counts.tsv,f9a240b4-fed6-49c8-9de5-1ccc8f2c9dc3,936ce92d-75b4-41dd-8792-06899a9ff31b.methylation_array.sesame.level3betas.txt
TCGA-LUAD,21fb46f9-4bbb-441c-af19-a687e9138344,0d1f21df-73b3-4dd0-9ad4-fd5c7a5d2424,bcc5593d-3d16-4d6f-a1b9-854423ede69e.rna_seq.augmented_star_gene_counts.tsv,6cf91beb-1e1e-4dbd-93a8-8764071742e1,604ecb59-277f-4462-a2e0-edf67daf4fc0.methylation_array.sesame.level3betas.txt
TCGA-LUAD,22302e92-fdfa-462a-9249-efdaa26ee5ed,dc782ae2-13ec-4fcd-bae7-cafa8280d5ee,bfab8eeb-df99-4e79-a6f3-50915c18fc6c.rna_seq.augmented_star_gene_counts.tsv,b48494cc-59e3-4b4c-8a53-2bed58d64caa,628b267e-cab8-4673-909c-079e682a5e4d.methylation_array.sesame.level3betas.txt
TCGA-LUAD,23069f19-eba5-4ea5-ae7d-1ee4399ce7c1,bb5264e1-0dbf-4b28-9fbe-0a8602c13369,a787801a-cb3f-4a1f-b14c-ed8f2bfd6028.rna_seq.augmented_star_gene_counts.tsv,6661012a-3fc1-4918-a787-76cdd8b9e35c,7f9e97e7-c154-4828-a8e5-8bb8d8e8cfc6.methylation_array.sesame.level3betas.txt
TCGA-LUAD,230dc42d-681c-4e31-9d2e-c724e61829fb,e585878b-98af-4e3f-b03c-6b5a4e7a202c,45310b76-8ea1-4d13-9d9f-1f1d874e0285.rna_seq.augmented_star_gene_counts.tsv,741e0996-d818-4602-baf9-36e67fe7d11b,0300ad91-d4fb-41ce-822f-844a9391b6dd.methylation_array.sesame.level3betas.txt
TCGA-LUAD,243c6fd6-5516-46e5-bcef-292d93d7b7d3,09f9f414-db5b-4b54-9e8e-234bf9d7c678,81a33f6c-0195-45c5-87e7-7748838d0a4e.rna_seq.augmented_star_gene_counts.tsv,ba35952c-fed9-4a1c-8d9f-0a9ea6d1f1b7,43bb27c6-f768-4f56-a97e-07a72de4bed8.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2483621a-4db3-41ab-aa33-b9427ea8a0af,cab5b00a-9cf2-4e1f-b2f3-93d27b73631e,f48a9d85-c3c7-40bc-9215-760ba3b8fa60.rna_seq.augmented_star_gene_counts.tsv,02eee71c-fe4a-40b9-8e5f-a8691e8013e6,604e65e3-1510-49c0-8532-6dd5cd321779.methylation_array.sesame.level3betas.txt
TCGA-LUAD,258a3a41-211b-4c66-bd3b-ef03014a6967,7cb19688-bac4-41bf-b69e-977ac0da0aa1,aeea81c2-afda-410d-a0bb-955e7cddda09.rna_seq.augmented_star_gene_counts.tsv,682bee4f-6a44-4b3b-b282-d6edfc2265de,cc616472-f1af-428d-b468-0f45c467374e.methylation_array.sesame.level3betas.txt
TCGA-LUAD,25d4ea9e-f773-4f11-bac9-64efdad73211,de0b900f-151a-4173-a070-3ec31ec05aed,62b8c824-3e80-4341-bfee-78d04be904c9.rna_seq.augmented_star_gene_counts.tsv,8c2d85b1-9998-4a5f-bbe3-d8770d5f2e79,24e795a7-480e-4fb6-a1ef-43e3e66b90ff.methylation_array.sesame.level3betas.txt
TCGA-LUAD,26a92e1b-08d8-45cd-af0c-eaf2514808a2,7bc6d1c2-7d78-4b67-9c0d-8a836047f721,e4fe566f-bf64-408e-a422-fef7b855391f.rna_seq.augmented_star_gene_counts.tsv,f485b192-edc7-4d98-bb63-06a6f40b527f,dd976a25-dcd9-44ff-8fe4-3ab62f58bc5d.methylation_array.sesame.level3betas.txt
TCGA-LUAD,27fceec1-3298-4cdd-a4e6-8f5cf34604f0,db07bd22-cf7a-4504-9491-1bdeb1e14339,c29e5bb3-860d-4f1f-b27d-ae5b9d8c4208.rna_seq.augmented_star_gene_counts.tsv,6d275a1c-a8e3-40b4-8758-69d85a31f0a7,a191d61a-8cbf-48a5-96f3-8d96dac1b2aa.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2923e404-38f2-437a-b57e-23401fbe0273,5dd8168d-fe35-4a32-8520-1deaef953b10,53244201-6282-42ea-9da4-31524ca39bf8.rna_seq.augmented_star_gene_counts.tsv,956771eb-bb33-4c40-9656-7f80183329cc,32103b79-adf4-43dc-ab3f-e0fc40f3fcbe.methylation_array.sesame.level3betas.txt
TCGA-LUAD,294cb595-0907-44c7-bbef-985a27c1e6e2,69e97c5b-4c8a-4710-a0f6-48ebfd917f5a,af276b15-2dc4-4724-bbf5-1be8224b7f73.rna_seq.augmented_star_gene_counts.tsv,7b364375-01ab-4f56-8ce5-b90432835d40,653bf83e-fd57-4946-88bb-3d4c6599286e.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2a394996-809f-459f-a647-d209921ccbd2,f7d58012-79f4-440f-add6-8a00728e96ba,3289364c-0dc2-43e8-bfe2-57d25e8612e5.rna_seq.augmented_star_gene_counts.tsv,6e1efae9-3cad-4af2-a73d-d5c6a03f1855,56ad4c21-0a1a-4c08-8fd8-0c1fc5a22974.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2a43e61e-2151-4c5a-b062-74ce9dfd8d4a,04778fc1-a821-4029-a383-d88e711f3bee,22cd91fc-54c5-43e0-80ff-19a419298721.rna_seq.augmented_star_gene_counts.tsv,2c830ceb-c805-4410-b40d-115f5149f417,7aa09ce4-8373-40b0-a4d1-148e4eaccd55.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2b68b51f-bd4c-4bbb-b4e6-2eead53da2a4,d88c062b-3c19-46e9-92b8-b80f6c3eef56,9a0910ce-634b-47b6-a63c-caaf219e0b55.rna_seq.augmented_star_gene_counts.tsv,7ea826d5-76ee-4362-b856-f17d9c9fad78,c9c05811-41fe-46ad-8c44-dfdcf7cbda02.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2c03141e-a0bd-4e8d-91e4-9744d139ccce,0b73f593-b6e8-4897-9b9b-f09e65e436b7,30a6ea89-8eda-47cf-b336-e070fcd08740.rna_seq.augmented_star_gene_counts.tsv,3e153723-1c5f-46a0-9753-c432b6a95098,a6a94ac8-fbed-4ec5-9370-28486554789e.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2cd8ea73-cb3f-4b17-9b97-fa12eb03b85b,2a7831f2-aa57-4e6f-92b3-0a7a727d5637,cbdf1edd-a8c9-4fc8-88ee-928f01abae34.rna_seq.augmented_star_gene_counts.tsv,43b958a1-d856-4123-85ec-8740995c2a99,8a34da55-5b86-4c17-b9a9-097b3252eb64.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2db08267-d346-4d42-aac0-b76831903253,667a9066-debb-4f43-94f7-3277e66d8991,9207fbc6-99eb-4535-8c02-c8bba5875c1b.rna_seq.augmented_star_gene_counts.tsv,cd29c311-08f1-4e59-a38e-ca1478a42e70,7ccd266a-2f60-4fb0-a571-f451de3270b8.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2de1ba51-eae1-4a54-b7cd-d6d739fdc39d,c2accf79-6461-4082-b201-c6f881dc6ea2,93f32fe3-cb5b-4910-bf06-e20c876cd8a5.rna_seq.augmented_star_gene_counts.tsv,4c0ce279-acf2-4336-abc3-8b4a0051f91d,41b9b0db-1693-4f9f-813c-ae6510847780.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2efc156c-464a-4c2f-a854-39fefe32081c,1860869f-ecb5-43ae-9714-328ff5748c2a,b57cc3e6-9017-48b7-9de9-74fe57d9bf6d.rna_seq.augmented_star_gene_counts.tsv,4f8e99f9-a32a-4ab9-8f71-642d5db85fe9,59ded356-91a9-45d8-b2c8-c44f797c725f.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2f0710f4-827b-45b2-9b7e-c27385b481a7,4b11527c-fb98-4ad4-aaac-6f0c6c1d185c,78e95f3e-1067-48a8-9429-dfdd6f587066.rna_seq.augmented_star_gene_counts.tsv,b06f0f20-d553-4c34-b6c7-6b3081777464,3290e1e3-261e-4e80-8f82-fdd39e272d6e.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2f09479f-87fc-4c34-8e2c-333e970a3681,b6d704be-2e8f-40cc-9c09-ffde6be5c814,9ef1e12b-70d8-482c-b75f-6c69afd6e2ff.rna_seq.augmented_star_gene_counts.tsv,c159bded-3212-44c3-bdb5-3027c865edc7,09aec774-ecf2-419b-971a-7b82a7bcc228.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2f1a4b16-104c-40eb-8114-8245847bb716,71ac888b-0acc-4cfd-a21a-4c9ff8d06bf9,bd84bab3-4614-4806-bfd1-dab3fca9d6fa.rna_seq.augmented_star_gene_counts.tsv,9937f5b6-d1e6-4440-997b-2b0ff8324504,9fa9be9b-52b9-4ecd-9ecc-e7b2dd6a8c70.methylation_array.sesame.level3betas.txt
TCGA-LUAD,2fabeb98-05e3-4f55-97f5-fbc675e25a3d,76cc364e-8214-4a17-8083-9ea80e74c400,918be5f7-a963-406f-8ce4-0a3e528998e5.rna_seq.augmented_star_gene_counts.tsv,d47fbff6-6390-4393-ac49-033ddbfd899b,84046efd-7e9e-497b-be99-0a551fc1ce67.methylation_array.sesame.level3betas.txt
TCGA-LUAD,301ca6e8-7981-4264-b4ae-38f56f7f9225,0344d3bb-8bb2-459e-bc1f-ba31c7470d08,39807893-979e-44c6-ada9-444c68b863c3.rna_seq.augmented_star_gene_counts.tsv,8c3462b8-10e4-4bdf-beb1-0bc009e5b0e6,62d4dcc9-0549-4c6a-916b-f8e99f0aee96.methylation_array.sesame.level3betas.txt
TCGA-LUAD,30f276a8-3a4b-4de8-aea0-7f605d100401,de82c428-0b33-48e0-a337-42ac0a434a24,b4a1a796-8bce-4b44-b4ed-fd7bf4c81b3b.rna_seq.augmented_star_gene_counts.tsv,cfa0bdf2-1f05-454a-99ee-f928faa74ec9,ccabb2aa-6579-44b7-88ea-de029bd025ed.methylation_array.sesame.level3betas.txt
TCGA-LUAD,31458638-e19c-43e5-ab13-9c64b3b3681d,deb2d529-5ea7-4a41-be07-f9239d7ac759,5d081953-cf3a-40cb-95bf-f418ed3879ac.rna_seq.augmented_star_gene_counts.tsv,71ea4a13-3f21-4011-a648-954723435b4a,72a78e11-422c-4e99-8ee4-8614e6a22a43.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3199cfe5-3be3-43cd-a36b-5cf2c7a9929f,cb6a3198-2662-4150-bee9-51b692968209,c6dd2eb6-2297-4dc0-8cae-c7a6b733a1c2.rna_seq.augmented_star_gene_counts.tsv,344684ae-a706-4117-941a-5dd51b9dc8fe,463d1c05-6a9c-40aa-a831-395ae2841baa.methylation_array.sesame.level3betas.txt
TCGA-LUAD,31ff69b5-9e58-44da-8326-bdfc7ee495c4,975121d2-ba5d-4b2c-bd50-278311c7144a,143cbdd4-689e-4ba9-b0ad-069629dc7dfa.rna_seq.augmented_star_gene_counts.tsv,a5c20dde-ba99-4ad2-ab84-45997c9e010b,cfc139cc-1e7d-47b9-896f-1a646988f338.methylation_array.sesame.level3betas.txt
TCGA-LUAD,32592562-11fa-435a-b40b-2b242bae53aa,ef2621f5-ec61-42ee-879f-9d7615372a5e,73fc90cb-2b56-4a6b-8083-42f6647a2478.rna_seq.augmented_star_gene_counts.tsv,6f012636-9128-44cb-8170-c1ff8dca5ef8,968a2afe-cd94-4f03-b6c0-39cb2ad75665.methylation_array.sesame.level3betas.txt
TCGA-LUAD,32a7b827-c3f9-4607-ae63-dae8caa2bc97,de26de4a-c738-4a8b-a44a-0eab208c0db2,fb3e2838-b073-40c9-824f-3216f940a2c5.rna_seq.augmented_star_gene_counts.tsv,4579109d-fb7e-4c71-966a-728ace9e7694,7821689b-dac5-4e60-a939-3afe18028134.methylation_array.sesame.level3betas.txt
TCGA-LUAD,32d9935a-f5cd-43b3-88bd-09e6e2b9090d,b06a3383-3a16-4f91-91c4-71cad60dae4b,897e33bc-3862-47bc-8277-a9b1b5371802.rna_seq.augmented_star_gene_counts.tsv,faea0407-fa80-4561-b5d5-8bd9a8312c19,c8399e58-3bde-4988-b804-ccdfae7c7327.methylation_array.sesame.level3betas.txt
TCGA-LUAD,33c71ead-4c2a-476d-85ef-885dbbfc2cbd,3cd897bd-893e-4497-b9a5-56141816cff4,525e9185-ed15-403d-8987-93c50e4b89a1.rna_seq.augmented_star_gene_counts.tsv,03a635d5-bd6b-489b-ad60-b2d920af9fe6,1a89004f-c7e7-470a-96d1-19b2da1b8eae.methylation_array.sesame.level3betas.txt
TCGA-LUAD,33e3f736-7990-4f7a-ac35-863247566541,b0dc4a18-3099-46fc-a518-9e411c6c15f3,3ddd596f-b02f-4b51-a837-3c684437600f.rna_seq.augmented_star_gene_counts.tsv,bd3fdcd8-21bc-46fa-abad-189c23e21f34,45a2e8a1-2094-4d06-9804-fcd804b0d173.methylation_array.sesame.level3betas.txt
TCGA-LUAD,345aef28-d49b-491b-a337-b1ac55c37d35,270a13b3-158c-4251-8c6a-5bc5275e0ebb,8da65700-04c7-444d-826e-ec2e692b257b.rna_seq.augmented_star_gene_counts.tsv,4aca6287-3ce8-42a6-b36a-d0da847c871a,843cee5d-e358-4e25-84bb-8a2e40bbbcbe.methylation_array.sesame.level3betas.txt
TCGA-LUAD,349e6f38-2c67-4a69-a777-b9173a2a27cf,5f4fa91b-489e-4ac9-b685-53952f77bd7a,0bb88c14-58c0-45d8-a8f3-f41840f62d37.rna_seq.augmented_star_gene_counts.tsv,b1e31090-c4b8-46ee-ab44-e604de639935,72942eb5-2eaf-425e-963b-de0da8295081.methylation_array.sesame.level3betas.txt
TCGA-LUAD,34d8e84e-c3e1-417d-8b9b-8563d9fa0f8e,9bdba133-a1e0-4482-add2-af6493ebdbe5,efd3731a-0788-41e9-a985-0c3d400d7db3.rna_seq.augmented_star_gene_counts.tsv,69a75aac-a1f6-4528-97d4-4952187a7f29,bdf0290e-e405-4831-9c32-c3018d34c8b9.methylation_array.sesame.level3betas.txt
TCGA-LUAD,35cb7841-9b09-465a-90c5-e3b8a9faad49,5c32fbb8-55ee-4bc9-a0db-d8ac0b04bdc4,4966ebc7-b3d5-49d1-885d-f6ae4a8781e6.rna_seq.augmented_star_gene_counts.tsv,776b73ea-761c-40b0-9a8c-246f488d8691,54abeafe-df97-465a-96ad-1cf2ecf83124.methylation_array.sesame.level3betas.txt
TCGA-LUAD,362000e4-cf7c-48fc-93cc-8f5994b442ea,023a34d9-c000-4053-b695-5b984b4a6fc1,06770623-6a10-4874-9eea-1497077f18ac.rna_seq.augmented_star_gene_counts.tsv,677e9730-3d25-4d95-8a5d-d9b8b7b05d15,e4acede6-5ddb-45f1-95f5-03375928323f.methylation_array.sesame.level3betas.txt
TCGA-LUAD,36470b30-a3b3-4d28-851b-918a7ff88011,18be89fe-3383-45a2-9c0e-b1246e88c82d,77ca7978-5bc4-4264-8ca3-db132049c8a8.rna_seq.augmented_star_gene_counts.tsv,84528f8b-1829-4ea1-9abf-ae1bbf70b45e,47e349a0-672d-42ef-8397-c0472edd4942.methylation_array.sesame.level3betas.txt
TCGA-LUAD,368e23f0-e573-4547-bf5a-14080baf737b,df504497-a30e-4a11-a62f-dcb46e741dfb,22c48da7-f220-43f4-a1b0-fd57358f7ae7.rna_seq.augmented_star_gene_counts.tsv,395179ea-7619-4ca8-8caa-138a14ecf716,cdbc6602-983b-4307-9801-89047ee02144.methylation_array.sesame.level3betas.txt
TCGA-LUAD,369f14c4-2191-4962-a309-3e23ddc4e5fc,19bb0296-340e-4594-9a87-4134b15c7187,12da2172-3304-4dad-bd80-3039e6d49de3.rna_seq.augmented_star_gene_counts.tsv,a434db66-c204-412c-97a5-b5cbb8ab3963,863baabd-5f57-4617-8737-ef296cb75ba9.methylation_array.sesame.level3betas.txt
TCGA-LUAD,37884d39-64e8-4242-b6bd-4c0a1daa21cd,d23c89e5-b295-40b7-a5e8-ee1d4a584dd4,dd6e2735-7d83-4bc4-87b3-05a5d7f08caa.rna_seq.augmented_star_gene_counts.tsv,cae2341b-7583-4f91-b249-b65361969e36,b8aa7480-42c8-425f-8a8e-5180431b13f0.methylation_array.sesame.level3betas.txt
TCGA-LUAD,37c8d73a-45ae-40fc-ba9a-721b755c1160,8a2d17e2-4ec1-42b6-8825-6d80ffe4b916,c55c7a04-580b-43e3-b138-f83bd3003875.rna_seq.augmented_star_gene_counts.tsv,2389690f-a6b7-4cf5-a0ea-b4ee86359e65,a4144e04-d452-4f59-992f-b5aae0f33ca1.methylation_array.sesame.level3betas.txt
TCGA-LUAD,383d1253-349f-43b3-bebd-9f1d1cf14b3d,df452e00-a7e9-4045-83fb-623885a542d4,5444c7d2-9c7e-4b9e-a8ee-7d64c375be17.rna_seq.augmented_star_gene_counts.tsv,e6ed548e-e3f0-41ae-9345-dbf46b053c26,45686a25-f0f5-4944-bcb4-a3ffc512de83.methylation_array.sesame.level3betas.txt
TCGA-LUAD,389f78a3-fa0b-406c-9434-aa0298341a8c,d84121c5-5421-43a4-825a-40f357ecc97b,2b99d8d7-f329-4fe6-97b5-167953311755.rna_seq.augmented_star_gene_counts.tsv,7e7e2fcf-b934-4665-84f3-d5ac0175e7ad,99d6d19a-2584-421b-8337-3f1e4a9eed52.methylation_array.sesame.level3betas.txt
TCGA-LUAD,397d3f69-1453-4057-b177-8723eec923d1,de38d138-723c-4256-98f4-2788f7cf1e87,98f4637a-4953-4f52-b90a-c768d005a3e7.rna_seq.augmented_star_gene_counts.tsv,29b265aa-8ee3-4a9f-87bb-44c00ecbcd9a,8a99d76b-19f2-43c8-bf27-159b3e33672a.methylation_array.sesame.level3betas.txt
TCGA-LUAD,39ab7174-5707-498d-9959-523680e04198,0ece8b9b-d1c3-4f03-b70d-6bc06c6f52ce,a585711d-48a4-45bd-bb45-f9d2a7717af0.rna_seq.augmented_star_gene_counts.tsv,ff28d174-dc2b-4fd8-a1bc-886edc90669f,83669722-994b-4a75-8bc4-c43e15460d48.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3afa5045-a1ee-4a07-8aad-2e252b2f7d7a,cc640c34-516e-4cd8-a32c-d6f9b856696d,57512aba-e397-4ab8-b1ed-de197e6f92fd.rna_seq.augmented_star_gene_counts.tsv,239c91a5-3b03-40eb-b229-2434bbd65ecd,32826e20-bca9-438c-9993-023dc91d50d9.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3b21b982-dba2-45f4-ad8d-21dc86fcaaa7,aca8bace-37c5-4ec0-958c-13907ae97d1f,48fdafbf-3f8b-46ba-8aa9-f081f0b54739.rna_seq.augmented_star_gene_counts.tsv,9559bba3-1654-4f1e-8913-48e26bc11955,eae0944c-2c04-43d0-9561-b241221ffe9e.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3b89ac82-63f6-41b9-a03d-34b9ffc1550d,9796354a-6ac6-466b-a82b-f1e9785bc447,da52147d-9bd6-449c-b5d9-b168822ddac0.rna_seq.augmented_star_gene_counts.tsv,807ddda8-ac26-4a50-80e5-658f6dbd1f69,e302d3a1-c98a-49ab-a38d-c8e6320b15b0.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3bc7026f-73f2-418b-bd62-f4768582b790,b5b25f89-cd67-44e5-89bd-be2bc1def4d8,4ad05e6b-e3d8-4048-8f61-1e79e421de0b.rna_seq.augmented_star_gene_counts.tsv,4ddcf508-e0b9-4769-934f-a07dc8825f4a,8779e3b7-007f-4f1b-a7b2-a5b10c83da78.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3c4ff061-d214-4d1c-8d2e-3034f207c252,beb3712d-76e3-4c3a-becb-c94048ea8a7f,7977a11b-246f-4c4c-a200-ee35d2d51fc5.rna_seq.augmented_star_gene_counts.tsv,abb395e6-40ae-44c9-ad2d-599426fe9bdf,29c1c650-1e52-41a6-bfd5-7450a39fb28b.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3daebe75-c6df-478e-8a4c-11186fd5ead9,2ab0f01f-2f66-4489-9de7-2a0d61b6ea04,4822db97-46d7-4302-bef9-63086b777e9c.rna_seq.augmented_star_gene_counts.tsv,ecc92694-bba1-4027-82d4-990c60ca4143,b6918638-d225-4fe3-abd6-051d253a4f5a.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3e1df30f-744a-41e9-a169-7dbbff66622e,87d1edd3-df03-4046-a888-86baa85639b6,8ce815e6-3c63-4cbf-8480-4f07867f18da.rna_seq.augmented_star_gene_counts.tsv,cb773286-4a34-44ba-89d7-9b0b7b96bf3f,881464b2-9f78-4564-800a-cf216fcf439c.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3e34c7d9-90fa-41e2-ba6b-4bbc332adc4e,3baa9c28-dfb3-4ec3-9e3c-1d2f1421b00f,1a0143ed-cd70-498f-b094-bc71b6921fb3.rna_seq.augmented_star_gene_counts.tsv,11ee1fd4-24ae-41e1-a008-4b046b936d0d,95ad4734-8a65-48c0-88b7-5a2bb3a7e2d3.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3e635902-5310-4406-8b4d-a238ce382639,77b2c8e8-d630-4b66-be6e-db594df4e0ec,fc4f0b8e-ced1-4543-a21d-3cbb2d269eb0.rna_seq.augmented_star_gene_counts.tsv,8031046b-b353-458a-9333-e888033050e2,a27f851a-3654-4a20-b3bb-2d226d2212fe.methylation_array.sesame.level3betas.txt
TCGA-LUAD,3ed05070-6633-4de5-9f72-090f93aa2e4d,f51ce896-53bf-4f3b-ac5f-a499b84a7add,23aeef43-0657-45f1-835e-52a829f0bea2.rna_seq.augmented_star_gene_counts.tsv,7b26e197-cb01-493f-a485-bcced6628ac5,ec026de4-cdcb-4e0e-b2f1-fe4e3fecf0fd.methylation_array.sesame.level3betas.txt
